Date;Open;High;Low;Close;Adj Close;Volume;y;predn;SES open;SES High;SES Low;SES Close;SES Adj Close;SES Volume;MACD;MTM;RSI;ATR;ADOSC;CCI;MFI;ULTSOC;Donchian upper;Donchian Lower;Donchian Medium;Upper BB;Lower BB;OBV;SMA;TSI;CC;SO%k;SO%d;MI;1-EMV;15-EMV;+VI;-VI;CO;ROC
06/04/2017;328.75;328.75;328.75;328.75;327.564941;80000;7.472961;1;325.8234021;325.9920932;325.317045;325.5083847;324.3350126;44823.09496;-0.806331937;-4.474956933;45.33636876;2.844375022;3749849.567;-47.43660383;41.36712182;68.20177951;329.9001928;321.1050841;325.5026385;332.0016221;320.9018138;3289778.213;326.451718;-10.79498131;-3.37298584;39.26714833;17.43906093;20.35667936;-508.3207458;-758.0189324;0.865912058;1.087340674;-104754.6341;-1.360955369
07/04/2017;328.75;333.75;328.75;330;328.810455;43200;1.245514;1;327.286701;329.8710466;327.0335225;327.7541923;326.5727338;44011.54748;-0.634478478;-2.860220467;51.84925498;2.880708658;3691543.852;44.84627709;39.15631187;67.35065297;329.9001928;321.1050841;325.5026385;331.5798553;320.942218;3333789.761;326.2610366;-8.531963112;-3.060782183;63.59918203;35.67081401;20.39441016;6970.985805;-612.6327255;0.861416273;0.994818913;-135846.9439;-0.868225364
10/04/2017;330;330;330;330;328.810455;80400;0;-1;328.6433505;329.9355233;328.5167612;328.8770962;327.6915944;62205.77374;-0.403351093;-2.052852233;54.73820491;2.938526975;3556979.022;80.57176773;42.10799337;74.88393715;329.9001928;321.1050841;325.5026385;331.1763945;321.0719652;3395995.534;326.1241798;-5.622619747;-2.700260662;75.76519889;59.54384308;20.45330412;-1617.925227;-87.49060078;0.790898981;0.955527809;-179032.8853;-0.622558546
11/04/2017;330;330;315;321.25;320.09198;904400;-8.718475;1;329.3216753;329.9677617;321.7583806;325.0635481;323.8917872;483302.8869;-0.520790313;-6.008405617;44.92939395;3.394520192;3324872.066;-35.25018424;22.27925045;85.15483307;329.9001928;321.1050841;325.5026385;330.4575212;320.9897177;2912692.647;325.7236194;-6.807604428;-2.616822334;36.14139637;58.50192576;20.96574009;5767.271421;602.3233951;0.661469722;0.965931693;-254276.3576;-1.821279814
12/04/2017;332.5;332.5;325;325;323.828461;1200;3.736481;-1;330.9108376;331.2338808;323.3791903;325.031774;323.8601241;242251.4434;-0.609391997;-4.872442808;44.85762821;3.66824098;3112286.185;7.275575844;38.36558538;86.66315969;329.394253;321.1050841;325.2496685;329.9264231;320.8711567;2670441.204;325.3987899;-7.720675458;-2.590280051;34.54586408;48.81748644;21.71983311;-575.0191217;47.3696254;0.771764863;0.935341085;-329582.7079;-1.482190479
13/04/2017;326.25;326.25;322.5;322.5;321.337494;22000;-2.490967;1;328.5804188;328.7419404;322.9395952;323.765887;322.598809;132125.7217;-0.772482357;-6.795443904;41.99467501;3.638434708;2964640.321;-40.79896121;38.0165628;87.41322987;329.394253;321.1050841;325.2496685;329.1305141;320.7610066;2538315.482;324.9457603;-9.474991539;-2.2436572;21.18628418;30.62451488;22.46193972;-4506.471422;-689.8808805;0.8013088;0.986820172;-377406.0161;-2.063012285
17/04/2017;322.5;330;311.25;330;328.810455;321600;7.472961;1;325.5402094;329.3709702;317.0947976;326.8829435;325.704632;226862.8609;-0.643698529;-3.397721952;50.3541209;4.248531572;3055995.806;-67.70715237;28.81577379;87.71884185;329.102354;321.1050841;325.1037191;328.3043851;321.134106;2765178.343;324.7192455;-7.806290216;-1.567715691;69.22758541;41.65324456;23.25629936;17515.82918;930.9760036;0.696182863;0.971753689;-333592.8046;-1.032421042
18/04/2017;332.5;332.5;332.5;332.5;331.301422;200000;2.490967;1;329.0201047;330.9354851;324.7973988;329.6914718;328.503027;213431.4304;-0.312230134;2.037619524;56.41753165;4.461814444;3100266.041;116.4917978;39.08769521;88.4675965;327.6915944;321.1050841;324.3983393;328.8280194;320.8821543;2978609.774;324.8550868;-4.00106891;-0.716242101;89.09116634;59.83501198;23.58738591;-8826.278194;418.9879215;0.84506968;0.929565542;-271256.6156;0.624145615
19/04/2017;332.5;332.5;332.5;332.5;331.301422;0;0;1;330.7600524;331.7177426;328.6486994;331.0957359;329.9022245;106715.7152;0.062642398;3.509791762;59.09395322;4.499050152;3080724.616;169.9527103;43.55776962;88.36379263;328.503027;321.1050841;324.8040556;329.7503931;320.4277528;3085325.489;325.0890729;0.028487788;0.820523063;95.74636521;84.68837232;23.6984683;-4413.139097;182.9869983;0.909882141;0.905463788;-227313.4814;1.075328779
20/04/2017;332.5;350;332.5;350;348.738342;802000;17.43692;1;331.6300262;340.8588713;330.5743497;340.5478679;339.3202833;454357.8576;1.106930209;12.96433788;71.64976831;5.089390943;3399136.518;269.0255122;55.57135758;87.15256554;329.9022245;321.1050841;325.5036543;334.4574332;317.4492911;3539683.346;325.9533621;10.02954451;3.391189776;98.69128778;94.50960645;24.00763847;8166.222096;1030.976752;0.926136234;0.793182535;-87359.0048;3.97245341
21/04/2017;350;362.5;347.5;362.5;361.193298;2894000;12.454956;1;340.8150131;351.6794356;339.0371748;351.523934;350.2567906;1674178.929;2.78491777;25.16458744;79.48444591;5.825438664;4696521.716;297.5942912;76.36632306;82.16040019;339.3202833;321.1050841;330.2126837;342.4084168;312.8535858;5213862.275;327.6310013;23.00083382;6.454077286;99.55037358;97.99600886;24.47274877;890.20216;1153.008173;1.048287525;0.675490279;390641.2083;7.740753913
25/04/2017;362.5;367.5;350;365;363.684296;568400;2.490998;1;351.6575065;359.5897178;344.5185874;358.261967;356.9705433;1121289.464;4.603413449;32.51021122;82.63992943;6.776795858;5428078.93;235.5567727;82.30810282;83.55381932;350.2567906;321.1050841;335.6809374;350.4490287;309.1476687;6335151.74;329.7983487;34.05920974;9.763794681;96.87550694;98.37238943;25.01207733;1632.308681;1373.331562;1.096147427;0.634636122;783442.1175;10.01977993
26/04/2017;365;367.5;367.5;367.5;366.175262;120000;2.490966;1;358.3287533;363.5448589;356.0092937;362.8809835;361.5729027;620644.7322;6.34284;37.42850611;84.4020244;7.169141121;5723894.873;192.9094377;84.87683193;84.65744823;356.9705433;321.1050841;339.0378137;358.0278757;306.5592892;6955796.472;332.2935825;42.68571211;13.0389109;98.57077602;98.33221885;25.46004367;-4574.657602;921.3037403;1.209700975;0.613790712;967034.6424;11.54686199
27/04/2017;367.5;367.5;367.5;367.5;366.175262;3600;0;1;362.9143766;365.5224295;361.7546469;365.1904917;363.8740823;312122.3661;7.816925391;41.75589406;85.20644573;7.252430033;5762919.739;155.9575245;86.01231335;78.38631707;361.5729027;321.1050841;341.3389934;364.566309;305.5883084;7267918.838;335.0773087;49.06405671;16.09060149;99.3145696;98.25361752;25.80798555;-2274.137847;279.918909;1.270092708;0.596369577;966645.4377;12.962911
28/04/2017;367.5;367.5;367.5;367.5;366.175262;3200;0;1;365.2071883;366.5112147;364.6273234;366.3452459;365.0246722;157661.1831;8.974538772;43.91958803;85.60417285;7.338232422;5671766.079;129.0515361;86.54018928;75.43564724;363.8740823;321.1050841;342.4895832;369.9803984;306.0301641;7425580.021;338.0052813;53.79387595;19.23315806;99.66414228;99.18316263;25.96911297;-1125.529556;834.7560356;1.291949983;0.567236984;849605.9223;13.67763707
02/05/2017;390;390;390;390;388.594177;692000;22.418915;-1;377.6035942;378.2556074;377.3136617;378.1726229;376.8094246;424830.5915;10.71932109;52.47441201;88.88384489;7.894494162;4792099.565;145.1093814;87.44088828;72.15225451;365.0246722;322.598809;343.8117406;377.9063035;305.1008473;7850410.612;341.5035754;59.45015051;22.74357286;99.86431764;99.61434317;25.89010483;-104.4253433;861.6823958;1.281312573;0.600902684;444595.3279;16.17907718
03/05/2017;390;390;385;387.5;386.10318;1460800;-2.490997;1;383.8017971;384.1278037;381.1568309;382.8363115;381.4563023;942815.2958;12.33484937;54.88356851;89.85982968;8.013317165;4039354.166;132.9763049;89.16203845;69.46624437;376.8094246;322.598809;349.7041168;385.6324571;304.6925029;8793225.908;345.16248;64.0764149;26.13197818;98.0733488;99.20060291;25.80318924;319.6906449;418.2627184;1.281116226;0.607464913;-1018.481264;16.80592494
04/05/2017;380;390;380;390;388.594177;140800;2.490997;-1;381.9008985;387.0639018;380.5784154;386.4181557;385.0252396;541807.6479;13.74471013;57.33364525;90.54307886;8.221496957;4240535.776;114.9475448;89.9122025;67.15118512;381.4563023;322.598809;352.0275557;392.8222596;305.1471864;9335033.556;348.984723;67.81124444;28.72730919;99.07709822;99.00492156;25.8197225;2103.452231;666.354549;1.273044156;0.609882754;-119210.1198;17.49622091
05/05/2017;380;380;380;380;378.630219;400;-9.963958;1;380.9504493;383.5319509;380.2892077;383.2090779;381.8277293;271103.8239;14.43759497;57.93594213;85.04252677;7.98994035;4226682.721;92.38138511;91.7264246;59.28592757;385.0252396;322.598809;353.8120243;397.364448;308.3297902;9063929.732;352.8471191;68.51179584;30.59221587;94.49067697;97.213708;25.82363228;-1939.364659;152.5788103;1.322475162;0.615855991;-161131.7513;17.88743785
08/05/2017;385;385;385;385;383.612183;5200;4.981964;1;382.9752246;384.2659755;382.6446039;384.1045389;382.7199562;138151.912;14.88709726;58.85983206;85.30934696;7.628844058;4101371.869;83.79397689;91.644486;50.88353295;385.0252396;322.598809;353.8120243;400.7495794;312.7926364;9202081.644;356.7711079;69.13173324;31.23927013;95.77047193;96.44608237;25.79711196;-951.4330413;127.484549;1.337019792;0.595184668;-203504.8034;18.17446104
09/05/2017;385;385;385;385;383.612183;8800;0;1;383.9876123;384.6329877;383.8223019;384.5522695;383.1660696;73475.95599;15.10520528;60.56726053;85.44840759;7.369556479;3908941.568;75.78303362;93.23671213;54.45727135;385.0252396;322.598809;353.8120243;402.5614846;319.056366;9275557.6;360.8089253;69.65487792;30.79464545;96.4103694;95.55717277;25.73482054;-447.2289336;398.1007149;1.353535695;0.545107007;-263566.62;18.77479359
10/05/2017;380;385;380;385;383.612183;44800;0;1;381.9938062;384.8164939;381.911151;384.7761347;383.3891263;59137.97799;15.12174224;57.68449427;85.52182686;6.744834497;3909971.684;64.79813059;95.08351617;57.65675983;385.0252396;325.704632;355.3649358;403.274092;326.0350245;9334695.578;364.6545582;70.09004234;29.75862966;96.32584617;96.16889583;25.75619774;5145.337514;-426.5987297;1.425161563;0.507377382;-263848.9972;17.71067667
12/05/2017;385;385;325;385;383.612183;243200;0;1;383.4969031;384.9082469;353.4555755;384.8880674;383.5006546;151168.989;14.97126785;54.99762763;85.56085468;8.432473506;4047610.229;18.57743111;92.8436297;58.3805086;385.0252396;328.503027;356.7641333;402.7288152;333.9133183;9485864.567;368.3210668;70.45170846;27.85797212;96.27522566;96.33714708;26.66563885;296982.123;19960.62802;1.054207021;0.617612329;-196184.1601;16.74189371
15/05/2017;385;385;383.75;385;383.612183;8800;0;1;384.2484515;384.9541235;368.6027877;384.9440337;383.5564188;79984.4945;14.6872105;53.65419432;85.58167601;9.308248185;4113920.648;33.86311922;92.82984606;60.92156426;385.0252396;329.9022245;357.4637321;400.2001434;343.5958827;9565849.062;371.898013;70.75378678;25.28061574;96.24732702;96.28279962;27.49810252;-154359.2992;9964.217343;1.131052751;0.659906967;-129569.3971;16.26366551
16/05/2017;385;385;375;385;383.612183;406400;0;1;384.6242258;384.9770617;371.8013939;384.9720168;383.5843009;243192.2472;14.29950703;44.26401766;85.59280561;9.456182924;4305698.631;33.88038205;92.65508244;60.06563632;385.0252396;339.3202833;362.1727614;397.6432761;352.054619;9809041.309;374.8489476;71.00796152;22.45169987;95.64433154;96.05562807;28.23614899;-8602.565557;8846.298166;1.142715471;0.734249785;-29518.59967;13.04490767
17/05/2017;385;385;385;385;383.612183;1200;0;-1;384.8121129;384.9885309;378.4006969;384.9860084;383.598242;122196.1236;13.83390551;33.34145133;85.59876084;9.052554467;4376318.496;44.55660537;90.64670459;55.62879059;385.0252396;350.2567906;367.6410151;396.0179234;358.1254986;9931237.432;377.071711;71.22357423;19.00073978;95.11604639;95.66923498;28.8180301;-17758.15575;7603.074305;1.135355032;0.802003258;36564.73788;9.519144874
18/05/2017;382.5;382.5;380;382.5;381.121185;10800;-2.490998;1;383.6560564;383.7442654;379.2003485;383.7430042;382.3597135;66498.06181;13.21266667;25.38917016;82.3583497;8.350740239;4402292.04;34.46764136;86.84839428;54.48251437;385.0252396;356.9705433;370.9978915;394.4871562;363.0414884;9864739.371;378.7643223;70.54135192;15.63771748;90.11882474;93.62640089;29.12683974;-6983.202761;7028.706876;1.109354544;0.858446906;68539.07296;7.112399227
19/05/2017;382.5;385;382.5;385;383.612183;401200;2.490998;1;383.0780282;384.3721327;380.8501742;384.3715021;382.9859482;233849.0309;12.62532542;21.41304558;82.71287706;8.083166458;4452062.866;39.9429176;85.63009779;61.71180467;385.0252396;361.5729027;373.2990712;393.0369611;367.3467563;10098588.4;380.1918587;70.0400672;12.64587014;91.98889077;92.40792063;29.31894129;-769.576708;7282.378936;1.031810887;0.881203131;91224.83001;5.922193125
22/05/2017;382.5;385;382.5;385;383.612183;205600;0;-1;382.7890141;384.6860664;381.6750871;384.6857511;383.2990656;219724.5155;12.04625745;19.42498329;82.89700343;8.020596621;4469356.185;39.85725187;85.33316168;62.2361047;385.0252396;363.8740823;374.449661;390.966197;372.0075181;10318312.92;381.4868576;69.65321681;9.551524992;92.92392378;91.6772131;28.98670427;-350.1083813;7410.647567;0.992671321;0.895615065;97714.62028;5.338380565
23/05/2017;375;375;375;375;373.648224;400;-9.963959;1;378.8945071;379.8430332;378.3375436;379.8428755;378.4736448;110062.2577;11.07035858;13.44897265;70.49861861;8.175555931;4379193.913;-81.53200402;82.19476539;64.21377274;385.0252396;365.0246722;375.0249559;386.4817356;378.2851759;10208250.66;382.3834558;65.6428742;6.454808229;78.51417462;87.80899639;28.36459665;-1029.64406;7417.039933;0.950008625;0.92310888;62798.39155;3.684400993
24/05/2017;375;375;375;375;373.648224;800;0;1;376.9472535;377.4215166;376.6687718;377.4214378;376.0609344;55431.12886;9.987140586;-0.748490177;65.2690396;7.413818453;4234242.109;-126.2692874;78.57686578;69.16525307;385.0252396;376.8094246;380.9173321;386.7108225;377.9562903;10152819.53;382.3335564;60.5079025;3.716166696;71.30930004;80.91579948;27.68460396;-511.1069909;7389.927823;0.933306486;0.949359985;-3315.49344;-0.198638922
26/05/2017;380;380;380;380;378.630219;120000;4.981995;1;378.4736268;378.7107583;378.3343859;378.7107189;377.3455767;87715.56443;9.12713054;-4.110725589;66.67911673;7.102581439;3685632.203;-66.93924445;71.09045775;76.77714989;385.0252396;376.0609344;380.543087;387.0883727;377.0306434;10240535.09;382.059508;56.52569668;1.870073532;75.14549558;74.98965675;26.72107238;-80.74746386;7363.231949;0.92941154;0.972297986;-204618.3717;-1.077639972
29/05/2017;385;385;385;385;383.612183;40000;4.981964;1;381.7368134;381.8553791;381.6671929;381.8553594;380.4788799;63857.78222;8.599270721;-4.546359794;69.8753037;6.970869175;2815306.809;20.36532826;64.02880858;83.86133421;385.0252396;376.0609344;380.543087;386.5774936;376.9353411;10304392.88;381.7564174;53.91724328;0.665025306;90.0638193;78.83953831;25.85683603;-27.72884182;7221.153211;0.924152949;0.984998458;-545289.5954;-1.180795264
30/05/2017;385;385;385;385;383.612183;0;0;1;383.3684067;383.4276896;383.3335965;383.4276797;382.0455314;31928.89111;8.212683003;0.217802103;71.34764735;6.851721028;1909212.053;64.61519848;74.71875203;89.23080241;383.598242;376.0609344;379.8295882;386.5940969;376.9477781;10336321.77;381.7709375;52.14615075;-0.087406685;95.0500956;86.75313683;25.14841668;-13.86442091;7349.519894;0.928615358;0.950592837;-923386.1914;0.057041982
31/05/2017;385;385;385;385;383.612183;0;0;1;384.1842033;384.2138448;384.1667982;384.2138399;382.8288572;15964.44555;7.878696586;0.108901051;72.07871102;6.833725509;985232.6167;85.73465448;72.79251583;90.89875647;383.598242;376.0609344;379.8295882;386.6073733;376.9490219;10352286.21;381.7781976;50.88312398;-0.515880967;97.54323375;94.21904955;24.29347834;-6.932210456;7412.486616;0.900852506;0.951649926;-1288111.329;0.0284545
01/06/2017;385;385;385;385;383.612183;0;0;1;384.5921017;384.6069224;384.5833991;384.6069199;383.2205201;7982.222777;7.558484363;0.054450526;72.45521325;6.82472775;52310.84028;94.90440068;71.6318472;91.99836806;383.598242;376.0609344;379.8295882;386.6152508;376.9484044;10360268.44;381.7818276;49.93730518;-0.689994829;98.78980282;97.12771072;23.30671965;-3.466105228;7442.070804;0.886916176;0.95218056;-1617054.785;0.014210686
02/06/2017;385;385;382.5;385;383.612183;126000;0;1;384.7960508;384.8034612;383.5416996;384.80346;383.4163516;66991.11139;7.237091149;0.027225263;72.65276403;6.736567629;-27990.55408;72.71261756;71.263325;93.88554218;383.598242;376.0609344;379.8295882;386.6194986;376.9477867;10427259.55;381.7836426;49.19851948;-0.654218282;99.41308736;98.58204131;22.28384402;1166.096241;7176.788053;0.890862099;0.948247315;-1630168.025;0.007101209
05/06/2017;385;385;385;385;383.612183;0;0;1;384.8980254;384.9017306;384.2708498;384.90173;383.5142673;33495.55569;6.910624317;0.013612631;72.75743364;4.738748136;-141825.06;84.469823;79.27960764;92.85107647;383.598242;376.0609344;379.8295882;386.6216996;376.9474008;10460755.1;381.7845502;48.6017293;-0.514841905;99.47026581;99.22438533;21.42534865;-594.124503;-12661.62845;1.243411751;0.914315675;-1523555.509;0.003549572
06/06/2017;381.25;385;380;385;385;160800;1.387817;1;383.0740127;384.9508653;382.1354249;384.950865;384.2571336;97147.77785;6.6353519;0.700714816;73.57943169;3.836355115;-92552.20013;63.74371287;72.82946792;91.83607923;383.598242;376.0609344;379.8295882;386.7488241;376.9137049;10557902.88;381.8312645;48.30600066;-0.262588275;99.71437413;99.53257576;20.90283523;3165.536816;-2159.972713;1.000336562;0.894104264;-1325758.524;0.182688851
07/06/2017;385;385;385;385;385;0;0;1;384.0370064;384.9754326;383.5677124;384.9754325;384.6285668;48573.88892;6.37369608;1.044265908;73.99970734;3.051825271;-67915.77018;80.77952711;68.66989287;88.5585662;384.2571336;376.0609344;380.159034;386.943713;376.8580514;10606476.77;381.9008822;48.16424011;0.373823837;99.8425631;99.67573434;20.57665108;-2039.857441;-1722.458839;0.961838116;0.866846161;-1116479.209;0.272238959
08/06/2017;387.5;387.5;387.5;387.5;387.5;400000;2.5;1;385.7685032;386.2377163;385.5338562;386.2377162;386.0642834;224286.9445;6.210590466;2.466041454;75.60669995;2.719912976;45841.42983;116.9136707;71.06255043;87.8431136;384.6285668;376.0609344;380.3447506;387.4667784;376.6637916;10830763.71;382.065285;48.48561734;1.109079621;99.9999992;99.85231214;20.36407886;-110.4431301;-545.9446639;0.821430569;0.825124538;-893171.3614;0.642870896
09/06/2017;387.5;387.5;387.5;387.5;387.5;0;0;1;386.6342516;386.8688582;386.5169281;386.8688581;386.7821417;112143.4722;6.069290257;4.422428227;76.38849434;2.470623495;102720.0298;126.4710091;76.73054798;87.57874153;386.0642834;376.0609344;381.0626089;388.2540354;376.4661916;10942907.19;382.3601135;48.98553792;1.680646445;99.99999962;99.94752064;20.15058648;-55.22156504;-84.0792509;0.796147975;0.759728155;-702523.0181;1.156614589
12/06/2017;387.5;387.5;387.5;387.5;387.5;0;0;1;387.0671258;387.1844291;387.0084641;387.1844291;387.1410709;56071.73612;5.918051789;4.155122613;76.78704691;2.262645421;131159.3298;120.2611337;73.38752905;88.10190499;386.7821417;376.0609344;381.4215381;388.9949738;376.2792696;10998978.92;382.6371217;49.52775216;2.259469574;99.99999982;99.99999955;19.81811628;-27.61078252;-34.61485586;0.73661402;0.748402671;-551615.9169;1.084928215
13/06/2017;387.5;387.5;387.5;387.5;387.5;0;0;1;387.2835629;387.3422145;387.254232;387.3422145;387.3205354;28035.86806;5.746434188;4.021469807;76.99507216;2.075323051;145378.9798;105.0451511;68.4902139;89.83060074;387.1410709;376.0609344;381.6010026;389.6777447;376.1326946;11027014.79;382.9052197;50.05209118;2.80278484;99.99999991;99.99999978;19.47727427;-13.80539126;-12.19465653;0.690601027;0.731558571;-435209.858;1.04917287
14/06/2017;375;387.5;375;387.5;387.5;230800;0;-1;381.1417814;387.4211073;381.127116;387.4211073;387.4102677;129417.934;5.553647656;8.936622903;77.10498786;2.164154331;274351.1449;36.18460474;67.11505306;91.6017865;387.3205354;376.0609344;381.6907349;390.1809945;376.8209946;11156432.73;383.5009945;50.5351397;3.102975765;99.99999996;99.99999989;19.8269365;15090.86243;1062.505776;0.610958423;0.697420416;-306988.0671;2.361227268
